"Date,Time,Open,High,Low,Close,Volume,Brand_Name,Ticker,Industry_Tag,Country,Dividends,Stock Splits"
"29-08-2002,00:00:00-04:00,22.80520823,23.44195328,22.21690842,23.17895126,4604700,costco,COST,retail,usa,0,0"
"30-08-2002,00:00:00-04:00,23.12358093,23.47655871,22.94363205,23.12358093,3574500,costco,COST,retail,usa,0,0"
"03-09-2002,00:00:00-04:00,22.94363331,23.17895272,22.4314666,22.50067711,4390600,costco,COST,retail,usa,0,0"
"04-09-2002,00:00:00-04:00,22.92978997,23.49732453,22.73599581,23.40042877,5130400,costco,COST,retail,usa,0,0"
"05-09-2002,00:00:00-04:00,23.18586305,23.23431091,22.49374773,22.87441063,6284000,costco,COST,retail,usa,0,0"
"06-09-2002,00:00:00-04:00,23.102818,24.08562082,23.102818,23.91259193,4609600,costco,COST,retail,usa,0,0"
"09-09-2002,00:00:00-04:00,23.65650388,24.22403828,23.5319229,24.00256157,2822800,costco,COST,retail,usa,0,0"
"10-09-2002,00:00:00-04:00,24.04410174,24.29326118,22.9990055,23.47656441,6251500,costco,COST,retail,usa,0,0"
"11-09-2002,00:00:00-04:00,23.70495176,24.68775433,23.60805603,23.62189865,3114200,costco,COST,retail,usa,0,0"
"12-09-2002,00:00:00-04:00,23.51116356,23.76032555,23.14434056,23.16510582,3110200,costco,COST,retail,usa,0,0"
"13-09-2002,00:00:00-04:00,23.14434169,23.81569458,22.87441707,23.49732208,3013400,costco,COST,retail,usa,0,0"
"16-09-2002,00:00:00-04:00,23.50423778,23.64958137,23.0958896,23.41426468,2210100,costco,COST,retail,usa,0,0"
"17-09-2002,00:00:00-04:00,23.55268306,23.84337286,23.1304923,23.13741493,3120200,costco,COST,retail,usa,0,0"
"18-09-2002,00:00:00-04:00,23.03360572,23.68419605,22.93670996,23.40042877,2782100,costco,COST,retail,usa,0,0"
"19-09-2002,00:00:00-04:00,23.18586188,23.55268213,22.94362259,22.94362259,2703500,costco,COST,retail,usa,0,0"
"20-09-2002,00:00:00-04:00,23.57345899,24.13407095,23.49732584,23.69804001,6715700,costco,COST,retail,usa,0,0"
"23-09-2002,00:00:00-04:00,23.42811534,23.566539,22.52144546,22.82597542,5097100,costco,COST,retail,usa,0,0"
"24-09-2002,00:00:00-04:00,22.52145033,23.04053722,22.20999767,22.61142349,5259800,costco,COST,retail,usa,0,0"
"25-09-2002,00:00:00-04:00,22.97131282,23.6495857,22.72215345,23.49732208,4874300,costco,COST,retail,usa,0,0"
"26-09-2002,00:00:00-04:00,23.70495773,24.36246803,23.53192884,24.31402016,5703600,costco,COST,retail,usa,0,0"
"27-09-2002,00:00:00-04:00,24.14791751,24.52166064,23.40043389,23.47656441,4503900,costco,COST,retail,usa,0,0"
"30-09-2002,00:00:00-04:00,22.88133751,22.97823325,22.14077288,22.40377617,6219100,costco,COST,retail,usa,0,0"
"01-10-2002,00:00:00-04:00,22.45915235,22.97823906,21.524796,22.97823906,7287300,costco,COST,retail,usa,0,0"
"02-10-2002,00:00:00-04:00,22.83980998,22.90210048,21.607844,21.88469124,5824200,costco,COST,retail,usa,0,0"
"03-10-2002,00:00:00-04:00,21.76702581,22.25842702,21.33099245,21.37944031,6168300,costco,COST,retail,usa,0,0"
"04-10-2002,00:00:00-04:00,21.80164618,22.0715709,20.88805359,21.64245987,6763700,costco,COST,retail,usa,0,0"
"07-10-2002,00:00:00-04:00,21.45558048,21.7877956,19.93984717,20.19593048,9250800,costco,COST,retail,usa,0,0"
"08-10-2002,00:00:00-04:00,20.69425912,22.31381128,20.6873378,21.8570137,7595000,costco,COST,retail,usa,0,0"
"09-10-2002,00:00:00-04:00,21.59400345,21.760111,20.79806959,21.07491684,5744100,costco,COST,retail,usa,0,0"
"10-10-2002,00:00:00-04:00,20.57659158,22.59757003,19.89831877,22.28611755,16465100,costco,COST,retail,usa,0,0"
"11-10-2002,00:00:00-04:00,22.56988955,23.46271928,22.13385599,23.40042877,7907100,costco,COST,retail,usa,0,0"
"14-10-2002,00:00:00-04:00,23.1858699,23.51116504,23.06821153,23.23431778,4145400,costco,COST,retail,usa,0,0"
"15-10-2002,00:00:00-04:00,23.96103852,24.6739193,23.70495652,24.56318092,5645900,costco,COST,retail,usa,0,0"
"16-10-2002,00:00:00-04:00,24.32786285,24.46628385,23.56653416,23.91259193,5204600,costco,COST,retail,usa,0,0"
"17-10-2002,00:00:00-04:00,24.50780549,24.73620484,23.5388429,23.62189865,5091300,costco,COST,retail,usa,0,0"
"18-10-2002,00:00:00-04:00,23.35198601,24.3970796,23.22740496,24.39015961,3484500,costco,COST,retail,usa,0,0"
"21-10-2002,00:00:00-04:00,23.94719045,24.341696,23.1097315,24.30709076,4763600,costco,COST,retail,usa,0,0"
"22-10-2002,00:00:00-04:00,23.78109,24.37630978,23.59421849,24.09946251,4653200,costco,COST,retail,usa,0,0"
"23-10-2002,00:00:00-04:00,24.04409809,25.19300993,24.04409809,25.06150627,5348600,costco,COST,retail,usa,0,0"
"24-10-2002,00:00:00-04:00,25.18608138,25.60827223,24.7431279,24.91615677,3736300,costco,COST,retail,usa,0,0"
"25-10-2002,00:00:00-04:00,25.02688569,25.09609615,24.1755843,24.90922737,3868700,costco,COST,retail,usa,0,0"
"28-10-2002,00:00:00-05:00,25.01304994,25.13763092,24.05100996,24.10638046,3572700,costco,COST,retail,usa,0,0"
"29-10-2002,00:00:00-05:00,24.15483339,24.56318167,23.38658472,24.21020126,5218400,costco,COST,retail,usa,0,0"
"30-10-2002,00:00:00-05:00,23.82953705,24.01640855,23.17202679,23.3519783,5046800,costco,COST,retail,usa,0,0"
"31-10-2002,00:00:00-05:00,23.53193024,23.92643592,23.28969084,23.48348236,4489800,costco,COST,retail,usa,0,0"
"01-11-2002,00:00:00-05:00,23.37274278,24.00948782,22.87441873,23.90567207,5279400,costco,COST,retail,usa,0,0"
"04-11-2002,00:00:00-05:00,24.07177191,24.07869454,23.35889392,23.4281044,3728900,costco,COST,retail,usa,0,0"
"05-11-2002,00:00:00-05:00,23.1858692,23.79493158,22.77060096,23.38658333,6859800,costco,COST,retail,usa,0,0"
"06-11-2002,00:00:00-05:00,23.71879087,23.73955349,22.72214582,23.33120537,6035400,costco,COST,retail,usa,0,0"
"07-11-2002,00:00:00-05:00,22.23766625,22.83288586,22.03003086,22.19613838,10325500,costco,COST,retail,usa,0,0"
"08-11-2002,00:00:00-05:00,22.16846044,22.56988873,22.078486,22.2584362,4750300,costco,COST,retail,usa,0,0"
"11-11-2002,00:00:00-05:00,22.25151743,22.25151743,21.83624649,21.83624649,2988000,costco,COST,retail,usa,0,0"
"12-11-2002,00:00:00-05:00,21.89853629,22.78444338,21.78087659,22.3622551,3040900,costco,COST,retail,usa,0,0"
"13-11-2002,00:00:00-05:00,22.34841374,22.48683739,21.68398207,22.11309433,6342000,costco,COST,retail,usa,0,0"
"14-11-2002,00:00:00-05:00,22.49374921,23.18586457,22.29303512,23.1443367,4796400,costco,COST,retail,usa,0,0"
"15-11-2002,00:00:00-05:00,23.14434081,23.41426807,22.77060046,23.28276443,3834100,costco,COST,retail,usa,0,0"
"18-11-2002,00:00:00-05:00,23.32428748,23.39349796,22.52835378,22.53527641,3963500,costco,COST,retail,usa,0,0"
"19-11-2002,00:00:00-05:00,22.18230853,22.42455062,21.9054625,22.12001801,5551500,costco,COST,retail,usa,0,0"
"20-11-2002,00:00:00-05:00,22.10616708,22.45222347,22.07156051,22.14769363,5785600,costco,COST,retail,usa,0,0"
"21-11-2002,00:00:00-05:00,22.21691378,22.34149483,21.64938042,22.12001801,6811000,costco,COST,retail,usa,0,0"
"22-11-2002,00:00:00-05:00,22.14769416,22.65986075,21.80163644,21.8500843,5719300,costco,COST,retail,usa,0,0"
"25-11-2002,00:00:00-05:00,21.84316678,22.28612163,21.49018768,22.12693405,6129900,costco,COST,retail,usa,0,0"
"26-11-2002,00:00:00-05:00,22.04388614,22.16846586,21.49019277,21.52479935,6095800,costco,COST,retail,usa,0,0"
"27-11-2002,00:00:00-05:00,21.74626763,22.25843291,21.71166239,22.16153717,5539600,costco,COST,retail,usa,0,0"
"29-11-2002,00:00:00-05:00,22.28611522,22.55603979,22.14769162,22.3553257,2249000,costco,COST,retail,usa,0,0"
"02-12-2002,00:00:00-05:00,22.86057915,23.82954212,22.35533504,22.56296921,6114900,costco,COST,retail,usa,0,0"
"03-12-2002,00:00:00-05:00,22.5975724,22.86057439,22.32072514,22.77060127,5538100,costco,COST,retail,usa,0,0"
"04-12-2002,00:00:00-05:00,22.65985643,22.80520001,22.25150829,22.32071877,5315700,costco,COST,retail,usa,0,0"
"05-12-2002,00:00:00-05:00,22.04388614,22.0784914,21.21334674,21.52479935,8151800,costco,COST,retail,usa,0,0"
"06-12-2002,00:00:00-05:00,21.15104819,21.45557936,20.91572882,21.06799507,6247400,costco,COST,retail,usa,0,0"
"09-12-2002,00:00:00-05:00,21.01954664,21.0610732,20.31358857,20.41048431,7366900,costco,COST,retail,usa,0,0"
"10-12-2002,00:00:00-05:00,20.50046114,20.72193788,20.12671814,20.2928257,7031900,costco,COST,retail,usa,0,0"
"11-12-2002,00:00:00-05:00,20.20977462,20.24437987,19.62147614,19.71145058,11694400,costco,COST,retail,usa,0,0"
"12-12-2002,00:00:00-05:00,20.28589834,20.55582419,19.52457127,20.45892715,18744800,costco,COST,retail,usa,0,0"
"13-12-2002,00:00:00-05:00,20.27898698,20.37588407,19.53150217,19.73913765,7609900,costco,COST,retail,usa,0,0"
"16-12-2002,00:00:00-05:00,19.75989684,20.06442802,19.57994797,19.84987259,8149700,costco,COST,retail,usa,0,0"
"17-12-2002,00:00:00-05:00,19.79450391,19.80142522,19.08162445,19.1785202,9248800,costco,COST,retail,usa,0,0"
"18-12-2002,00:00:00-05:00,19.16467773,19.35154791,18.86706787,19.04701805,13631300,costco,COST,retail,usa,0,0"
"19-12-2002,00:00:00-05:00,18.86013925,19.51764922,18.82553402,19.08853722,6990900,costco,COST,retail,usa,0,0"
"20-12-2002,00:00:00-05:00,19.17160483,19.53842529,18.8393883,19.29618454,6706900,costco,COST,retail,usa,0,0"
"23-12-2002,00:00:00-05:00,19.34463026,19.37923551,18.74941046,18.9570446,5193200,costco,COST,retail,usa,0,0"
"24-12-2002,00:00:00-05:00,18.92243369,19.05393598,18.77708878,18.85322189,3230200,costco,COST,retail,usa,0,0"
"26-12-2002,00:00:00-05:00,18.83938353,19.43460329,18.80477828,19.13699341,4150300,costco,COST,retail,usa,0,0"
"27-12-2002,00:00:00-05:00,19.09546824,19.23389188,18.92936067,18.9570446,2777600,costco,COST,retail,usa,0,0"
"30-12-2002,00:00:00-05:00,18.89475381,19.58686936,18.87399119,19.39307785,4456400,costco,COST,retail,usa,0,0"
"31-12-2002,00:00:00-05:00,19.4000023,19.69069093,19.03318053,19.42076492,4597900,costco,COST,retail,usa,0,0"
"02-01-2003,00:00:00-05:00,19.54534259,20.08519318,19.44844683,20.07827187,5124100,costco,COST,retail,usa,0,0"
"03-01-2003,00:00:00-05:00,20.03674269,20.05750531,19.40691774,19.55226135,3368000,costco,COST,retail,usa,0,0"
"06-01-2003,00:00:00-05:00,19.73221511,20.01598239,19.53150096,19.7875843,4391800,costco,COST,retail,usa,0,0"
"07-01-2003,00:00:00-05:00,19.82218411,20.36203458,19.62147133,20.10595131,5185100,costco,COST,retail,usa,0,0"
"08-01-2003,00:00:00-05:00,20.07134806,20.54890809,19.93984575,20.27898216,6148400,costco,COST,retail,usa,0,0"
"09-01-2003,00:00:00-05:00,20.76346766,21.22718516,20.65965059,21.14413071,8319500,costco,COST,retail,usa,0,0"
"10-01-2003,00:00:00-05:00,20.99877706,21.22717505,20.76345777,21.16488457,5017300,costco,COST,retail,usa,0,0"
"13-01-2003,00:00:00-05:00,21.28947489,21.4140559,20.92957448,21.12336731,4262200,costco,COST,retail,usa,0,0"
"14-01-2003,00:00:00-05:00,21.16489452,21.45558312,20.97110168,21.4486618,3858600,costco,COST,retail,usa,0,0"
"15-01-2003,00:00:00-05:00,21.4417372,21.45557982,20.97109846,21.07491684,4420200,costco,COST,retail,usa,0,0"
"16-01-2003,00:00:00-05:00,21.17873189,21.44173516,20.80498893,20.90188599,3819000,costco,COST,retail,usa,0,0"
"17-01-2003,00:00:00-05:00,20.88803992,21.26870281,20.77730158,20.81190681,4828800,costco,COST,retail,usa,0,0"
"21-01-2003,00:00:00-05:00,20.83268283,20.96418518,20.19593633,20.26514816,4034600,costco,COST,retail,usa,0,0"
"22-01-2003,00:00:00-05:00,20.14055787,20.27898015,19.98137165,20.10595131,6860900,costco,COST,retail,usa,0,0"
"23-01-2003,00:00:00-05:00,20.20977633,20.5973607,20.14056451,20.49354362,4800800,costco,COST,retail,usa,0,0"
"24-01-2003,00:00:00-05:00,20.48662734,20.49354866,19.85680209,20.00214577,4704600,costco,COST,retail,usa,0,0"
"27-01-2003,00:00:00-05:00,19.84987418,20.45893529,19.76681974,19.91216469,4372000,costco,COST,retail,usa,0,0"
"28-01-2003,00:00:00-05:00,20.00213655,20.29974641,19.9675313,20.21669197,4251900,costco,COST,retail,usa,0,0"
"29-01-2003,00:00:00-05:00,20.09903421,20.34819488,19.62839547,20.2928257,5195500,costco,COST,retail,usa,0,0"
"30-01-2003,00:00:00-05:00,20.27898331,20.76346468,20.05058525,20.05750656,4422800,costco,COST,retail,usa,0,0"
"31-01-2003,00:00:00-05:00,20.00213354,20.28590073,19.93292174,19.98137093,5278300,costco,COST,retail,usa,0,0"
"03-02-2003,00:00:00-05:00,20.05058455,20.34819441,20.0159793,20.20977211,2793400,costco,COST,retail,usa,0,0"
"04-02-2003,00:00:00-05:00,20.11979808,20.20977383,19.62147537,19.766819,3262700,costco,COST,retail,usa,0,0"
"05-02-2003,00:00:00-05:00,20.02982177,20.32743163,19.66992141,19.86371422,4126100,costco,COST,retail,usa,0,0"
"06-02-2003,00:00:00-05:00,20.51430384,21.0403118,19.84295225,20.03674507,6104900,costco,COST,retail,usa,0,0"
"07-02-2003,00:00:00-05:00,20.32743619,20.5696756,19.73221633,19.73913765,2759400,costco,COST,retail,usa,0,0"
"10-02-2003,00:00:00-05:00,19.7945034,19.95368965,19.53149878,19.84987259,3104400,costco,COST,retail,usa,0,0"
"11-02-2003,00:00:00-05:00,20.07135103,20.26514386,19.697608,19.8083477,3070800,costco,COST,retail,usa,0,0"
"12-02-2003,00:00:00-05:00,19.85679885,20.1544088,19.7252965,19.90524673,4341900,costco,COST,retail,usa,0,0"
"13-02-2003,00:00:00-05:00,19.93983959,20.01597268,19.33077876,19.58686066,3507200,costco,COST,retail,usa,0,0"
"14-02-2003,00:00:00-05:00,19.7460608,20.05059074,19.33079113,20.01598549,2934900,costco,COST,retail,usa,0,0"
"18-02-2003,00:00:00-05:00,20.03674474,20.68041106,20.02982343,20.65272713,3288700,costco,COST,retail,usa,0,0"
"19-02-2003,00:00:00-05:00,20.50737765,20.76346092,20.029819,20.32742882,2315400,costco,COST,retail,usa,0,0"
"20-02-2003,00:00:00-05:00,20.4381765,20.45893913,20.0090642,20.18901443,2570900,costco,COST,retail,usa,0,0"
"21-02-2003,00:00:00-05:00,20.45892904,20.77038147,20.2720589,20.76346016,3349200,costco,COST,retail,usa,0,0"
"24-02-2003,00:00:00-05:00,20.75654444,20.80499231,20.35511749,20.41740799,3552900,costco,COST,retail,usa,0,0"
"25-02-2003,00:00:00-05:00,20.27898626,20.79807295,20.07827342,20.79115295,3629100,costco,COST,retail,usa,0,0"
"26-02-2003,00:00:00-05:00,20.65272181,20.90188376,20.52121953,20.76346016,4298300,costco,COST,retail,usa,0,0"
"27-02-2003,00:00:00-05:00,20.86728104,21.15796959,20.72885874,21.04030991,2730300,costco,COST,retail,usa,0,0"
"28-02-2003,00:00:00-05:00,21.10952468,21.2963962,20.93649579,21.12336731,3161200,costco,COST,retail,usa,0,0"
"03-03-2003,00:00:00-05:00,21.23410232,21.37252462,20.97801902,21.13028526,3162700,costco,COST,retail,usa,0,0"
"04-03-2003,00:00:00-05:00,20.6319612,20.93649237,20.17516511,20.27898216,6144900,costco,COST,retail,usa,0,0"
"05-03-2003,00:00:00-05:00,19.24080719,19.96752914,18.68711541,19.89831734,21138800,costco,COST,retail,usa,0,0"
"06-03-2003,00:00:00-05:00,19.45536391,20.02981963,19.1785167,19.89831734,9385100,costco,COST,retail,usa,0,0"
"07-03-2003,00:00:00-05:00,19.62839466,20.24437699,19.56610416,20.17516518,4909400,costco,COST,retail,usa,0,0"
"10-03-2003,00:00:00-05:00,19.88448286,20.04366915,19.49689846,19.6284008,3475200,costco,COST,retail,usa,0,0"
"11-03-2003,00:00:00-05:00,19.75297461,19.91908215,19.38615296,19.43460083,3623700,costco,COST,retail,usa,0,0"
"12-03-2003,00:00:00-05:00,19.35153867,19.82217717,19.32385475,19.77372932,3845100,costco,COST,retail,usa,0,0"
"13-03-2003,00:00:00-05:00,20.36896167,20.76346733,20.07135176,20.75654602,5622400,costco,COST,retail,usa,0,0"
"14-03-2003,00:00:00-05:00,20.72193309,20.76345964,20.32050625,20.47969246,4234700,costco,COST,retail,usa,0,0"
"17-03-2003,00:00:00-05:00,20.34819096,21.40020661,20.31358572,21.38636398,5578400,costco,COST,retail,usa,0,0"
"18-03-2003,00:00:00-05:00,21.20642109,21.504031,21.10260401,21.4486618,4342900,costco,COST,retail,usa,0,0"
"19-03-2003,00:00:00-05:00,21.53171403,21.61476715,20.97802083,21.51095009,4292700,costco,COST,retail,usa,0,0"
"20-03-2003,00:00:00-05:00,21.35176545,21.51787303,20.82575746,21.29639626,4544100,costco,COST,retail,usa,0,0"
"21-03-2003,00:00:00-05:00,21.5663211,21.72550737,21.00570786,21.61476898,5879400,costco,COST,retail,usa,0,0"
"24-03-2003,00:00:00-05:00,21.59399926,21.61476188,20.6804059,20.83267212,4417700,costco,COST,retail,usa,0,0"
"25-03-2003,00:00:00-05:00,20.97109564,21.66321103,20.95725434,21.44173431,3619500,costco,COST,retail,usa,0,0"
"26-03-2003,00:00:00-05:00,21.36560405,21.79471488,21.3379188,21.6078434,2985700,costco,COST,retail,usa,0,0"
"27-03-2003,00:00:00-05:00,21.52479126,21.57323913,21.04030991,21.04030991,3063600,costco,COST,retail,usa,0,0"
"28-03-2003,00:00:00-05:00,21.01263114,21.36561027,20.90881274,21.06107903,2438200,costco,COST,retail,usa,0,0"
"31-03-2003,00:00:00-05:00,20.73577628,21.19949364,20.52122088,20.78422546,3775300,costco,COST,retail,usa,0,0"
"01-04-2003,00:00:00-05:00,20.88111844,21.12335906,20.59735128,21.04722595,4239700,costco,COST,retail,usa,0,0"
"02-04-2003,00:00:00-05:00,21.6701345,22.08540403,21.52479089,21.88469124,5744000,costco,COST,retail,usa,0,0"
"03-04-2003,00:00:00-05:00,21.84316521,22.11309116,21.69782158,21.78779602,3949700,costco,COST,retail,usa,0,0"
"04-04-2003,00:00:00-05:00,21.90545349,22.08540366,21.62860757,21.8500843,2946400,costco,COST,retail,usa,0,0"
"07-04-2003,00:00:00-04:00,22.34147389,22.68753143,22.25842082,22.26534081,5453100,costco,COST,retail,usa,0,0"
"08-04-2003,00:00:00-04:00,22.18230443,22.77060427,22.14769918,22.72907639,5704900,costco,COST,retail,usa,0,0"
"09-04-2003,00:00:00-04:00,22.74291174,22.83980747,22.39685405,22.43837929,4837500,costco,COST,retail,usa,0,0"
"10-04-2003,00:00:00-04:00,22.41070058,23.42118858,22.3068822,23.38658333,6661200,costco,COST,retail,usa,0,0"
"11-04-2003,00:00:00-04:00,23.53191952,23.53191952,22.812119,22.94362259,4536600,costco,COST,retail,usa,0,0"
"14-04-2003,00:00:00-04:00,23.05435888,23.38657387,22.72214389,23.35888863,3737600,costco,COST,retail,usa,0,0"
"15-04-2003,00:00:00-04:00,23.31736618,24.01640419,23.17202259,24.00256157,4378900,costco,COST,retail,usa,0,0"
"16-04-2003,00:00:00-04:00,23.82261518,24.09254246,23.44195217,23.57345581,3429600,costco,COST,retail,usa,0,0"
"17-04-2003,00:00:00-04:00,23.35889794,24.09946131,23.35889794,23.94719505,3553100,costco,COST,retail,usa,0,0"
"21-04-2003,00:00:00-04:00,23.81569519,23.84338044,23.43503218,23.57345581,3655100,costco,COST,retail,usa,0,0"
"22-04-2003,00:00:00-04:00,23.60113438,23.60113438,23.19970882,23.40734291,5174700,costco,COST,retail,usa,0,0"
"23-04-2003,00:00:00-04:00,23.35198737,23.50425104,22.99900685,23.42119789,3422400,costco,COST,retail,usa,0,0"
"24-04-2003,00:00:00-04:00,23.25508331,23.42119222,23.03360653,23.22047806,3449900,costco,COST,retail,usa,0,0"
"25-04-2003,00:00:00-04:00,23.20662566,23.31044402,22.72906705,22.87441063,3732500,costco,COST,retail,usa,0,0"
"28-04-2003,00:00:00-04:00,22.90901599,23.8779785,22.87441076,23.85721588,4147500,costco,COST,retail,usa,0,0"
"29-04-2003,00:00:00-04:00,23.71879664,24.37630684,23.71879664,24.11330223,3984000,costco,COST,retail,usa,0,0"
"30-04-2003,00:00:00-04:00,24.11330498,24.18251548,23.8779856,23.95411873,4776100,costco,COST,retail,usa,0,0"
"01-05-2003,00:00:00-04:00,23.77417019,23.88490858,23.44887765,23.7603302,5181200,costco,COST,retail,usa,0,0"
"02-05-2003,00:00:00-04:00,23.76032738,24.36246715,23.70495687,24.09946251,3577300,costco,COST,retail,usa,0,0"
"05-05-2003,00:00:00-04:00,24.12714874,24.16175399,23.70495783,23.71187782,3113900,costco,COST,retail,usa,0,0"
"06-05-2003,00:00:00-04:00,23.7118729,24.29324995,23.65650504,24.13406372,3950600,costco,COST,retail,usa,0,0"
"07-05-2003,00:00:00-04:00,24.12022205,24.18943518,23.6703486,23.76724434,2894900,costco,COST,retail,usa,0,0"
"08-05-2003,00:00:00-04:00,23.70495087,24.67391342,23.67034563,24.18943214,4451900,costco,COST,retail,usa,0,0"
"09-05-2003,00:00:00-04:00,24.39015734,24.46628784,24.11331001,24.43168259,2180800,costco,COST,retail,usa,0,0"
"12-05-2003,00:00:00-04:00,24.84695036,25.08918975,24.72928934,25.0545845,6770400,costco,COST,retail,usa,0,0"
"13-05-2003,00:00:00-04:00,25.0545845,25.32450916,24.85387035,25.0545845,4133500,costco,COST,retail,usa,0,0"
"14-05-2003,00:00:00-04:00,24.91614943,25.23452181,24.70851538,24.85385895,3179300,costco,COST,retail,usa,0,0"
"15-05-2003,00:00:00-04:00,24.79157693,24.93000056,24.11330406,24.49396706,4917700,costco,COST,retail,usa,0,0"
"16-05-2003,00:00:00-04:00,24.43168185,24.65315864,24.29325819,24.58394814,3642900,costco,COST,retail,usa,0,0"
"19-05-2003,00:00:00-04:00,24.41090655,24.41090655,23.59421029,23.6703434,3977200,costco,COST,retail,usa,0,0"
"20-05-2003,00:00:00-04:00,23.60806161,23.82953838,23.40734747,23.62882423,4135200,costco,COST,retail,usa,0,0"
"21-05-2003,00:00:00-04:00,23.66342494,23.96795741,23.51116134,23.96103477,4222500,costco,COST,retail,usa,0,0"
"22-05-2003,00:00:00-04:00,23.82953963,24.40399419,23.69803862,24.32786369,3152200,costco,COST,retail,usa,0,0"
"23-05-2003,00:00:00-04:00,24.30018072,24.32094335,23.97488552,24.0648613,3130100,costco,COST,retail,usa,0,0"
"27-05-2003,00:00:00-04:00,24.02332182,24.90923122,23.77415989,24.86078072,5276800,costco,COST,retail,usa,0,0"
"28-05-2003,00:00:00-04:00,25.78130867,27.00635372,25.1999314,25.85051918,16660700,costco,COST,retail,usa,0,0"
"29-05-2003,00:00:00-04:00,25.55982605,26.01662218,25.07534466,25.35219193,9019600,costco,COST,retail,usa,0,0"
"30-05-2003,00:00:00-04:00,25.1514728,25.78821768,25.1514728,25.78129768,4893300,costco,COST,retail,usa,0,0"
"02-06-2003,00:00:00-04:00,25.79514014,26.28654142,25.51137295,25.83666801,3749600,costco,COST,retail,usa,0,0"
"03-06-2003,00:00:00-04:00,25.67747804,26.03737833,25.5044492,25.8574295,3039900,costco,COST,retail,usa,0,0"
"04-06-2003,00:00:00-04:00,25.81590803,26.1550458,25.66364442,25.90588379,5826800,costco,COST,retail,usa,0,0"
"05-06-2003,00:00:00-04:00,25.46985584,26.15505151,25.13764064,25.55983162,6604300,costco,COST,retail,usa,0,0"
"06-06-2003,00:00:00-04:00,25.58751713,25.60827975,24.30018156,24.43168259,9230900,costco,COST,retail,usa,0,0"
"09-06-2003,00:00:00-04:00,24.33477949,24.3555421,24.04409226,24.21712112,4465200,costco,COST,retail,usa,0,0"
"10-06-2003,00:00:00-04:00,24.14099547,24.49397331,24.08562495,24.22404861,3769000,costco,COST,retail,usa,0,0"
"11-06-2003,00:00:00-04:00,24.36246166,24.50780525,24.05100921,24.41782951,3886400,costco,COST,retail,usa,0,0"
"12-06-2003,00:00:00-04:00,24.45936598,24.70160539,24.19636131,24.60470963,4502700,costco,COST,retail,usa,0,0"
"13-06-2003,00:00:00-04:00,24.77081127,24.84694439,24.03716799,24.13406372,3709900,costco,COST,retail,usa,0,0"
"16-06-2003,00:00:00-04:00,24.25864852,24.83310567,24.09254227,24.6877594,4086300,costco,COST,retail,usa,0,0"
"17-06-2003,00:00:00-04:00,24.84694215,24.98536311,24.47319923,24.77772903,4251500,costco,COST,retail,usa,0,0"
"18-06-2003,00:00:00-04:00,24.86770533,25.12378727,24.5770155,25.08226204,3873000,costco,COST,retail,usa,0,0"
"19-06-2003,00:00:00-04:00,25.01304442,25.21375848,24.54240585,24.62546158,3703600,costco,COST,retail,usa,0,0"
"20-06-2003,00:00:00-04:00,25.04074511,25.10303562,24.70160727,24.97845459,3462600,costco,COST,retail,usa,0,0"
"23-06-2003,00:00:00-04:00,24.94385031,24.98537556,24.70853087,24.79158401,3238300,costco,COST,retail,usa,0,0"
"24-06-2003,00:00:00-04:00,25.07535071,25.44217118,24.79158339,25.08919334,2737200,costco,COST,retail,usa,0,0"
"25-06-2003,00:00:00-04:00,25.17225599,25.46986605,24.9438591,24.9438591,2832600,costco,COST,retail,usa,0,0"
"26-06-2003,00:00:00-04:00,24.95076945,25.3591178,24.81234579,25.12379837,2460100,costco,COST,retail,usa,0,0"
"27-06-2003,00:00:00-04:00,25.22760912,25.50445372,24.92307663,24.92307663,2336000,costco,COST,retail,usa,0,0"
"30-06-2003,00:00:00-04:00,25.18607731,25.6082681,24.96460061,25.3314209,3150200,costco,COST,retail,usa,0,0"
"01-07-2003,00:00:00-04:00,25.17916331,25.40064007,24.68083929,25.26913643,4371200,costco,COST,retail,usa,0,0"
"02-07-2003,00:00:00-04:00,25.29683516,25.46986413,24.99922512,25.43525887,2877600,costco,COST,retail,usa,0,0"
"03-07-2003,00:00:00-04:00,25.15840337,25.44909332,24.89540132,24.98537445,1615100,costco,COST,retail,usa,0,0"
"07-07-2003,00:00:00-04:00,25.08918782,25.61519445,25.02689731,25.60827446,2500300,costco,COST,retail,usa,0,0"
"08-07-2003,00:00:00-04:00,25.12379248,25.71901224,25.08918723,25.53214073,3385100,costco,COST,retail,usa,0,0"
"09-07-2003,00:00:00-04:00,25.6290361,25.66364399,25.25529574,25.42140198,2145400,costco,COST,retail,usa,0,0"
"10-07-2003,00:00:00-04:00,25.59443747,25.91973269,25.05458809,25.08919334,3191100,costco,COST,retail,usa,0,0"
"11-07-2003,00:00:00-04:00,25.50444765,25.64287123,25.2345231,25.56673813,2448100,costco,COST,retail,usa,0,0"
"14-07-2003,00:00:00-04:00,25.87820344,26.09276024,25.53214562,25.71209717,2047800,costco,COST,retail,usa,0,0"
"15-07-2003,00:00:00-04:00,25.92664643,25.96817431,25.41448243,25.70516968,2134800,costco,COST,retail,usa,0,0"
"16-07-2003,00:00:00-04:00,25.73285884,25.84359724,25.10303374,25.52522469,1792300,costco,COST,retail,usa,0,0"
